,id,text
50,1450240814412615680,"@DerHofnarr2 @eyesxonfire @clifftothemound Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
51,1450240802807025666,@Acedouglas1 Just imagine make jam jam dey follow person drag for WhatsApp and that one na reply with hin mama sticker
52,1450240780870770690,@TohLarge We go discuss dat one for WhatsApp later.
53,1450240778219962374,Dm with your cash app tag or apple pay if you interested in getting spoil ❤️❤️❤️ or Dm on WhatsApp +16027263146 https://t.co/XxsDGBuEzi
54,1450240764290736130,"are you curious? i am both. massage full body at ur service. massage in riyadh with extra whatsapp this 📞📲 05 45 07 99 12 
#massage_in_riyadh https://t.co/TcvTi7gNQb"
55,1450240759110807563,"Are you looking for spell solution. I have tried Dr mukuru in many ways he is very great in what he does,he can help in
*Marriage spell
*Love spell
*Good luck spell
*protection spell
*pregnancy spell
*My ex back 
You can contact him for your solution on 
WhatsApp. +19292513769 https://t.co/8AHMXjYOqn"
56,1450240752202575872,"@kerrywashington @b_claire99 Hey guys, consider working with us in case you need help with your school work. Quality and confidentiality assured.
#stats
#Accounting 
#Finance
#essays 
#Researchpapers
#Dissertation 
#Math
#coursework
#onlineexams etc
Email: assignments864@gmail.com
Whatsapp:+16073601676 https://t.co/9zVzodcf1w"
57,1450240684494098440,"Your urgent assignment stressing you?Hmu
#Maths
#Algebra
#Calculus
#Statistics
#econometrics 
#Finance 
#Nursing
#Essay due
#Assignment
#Onlineclass
#research paper
#dissertation
#essaypay
#Project
#physics 
#Biology 
#chemistry 
#homework
 DM us or whatsapp"
58,1450240677451685888,@BHawk999 @half_sid @Earnest_Stayway @altaf89 @AbijitG Pheli baat to maine kuch fact quote he nhi kra to whatsapp kha se aaya bhai? Kuch bhi. Get educated than debate.
59,1450240675547697152,"WhatsApp Users on this Tiwa matter!!
😆🤣😂 https://t.co/oHLVsyVOmc"
60,1450240665644830720,are you curious? i am both. massage full body at ur service. massage in riyadh with extra whatsapp this 📞📲 05 45 07 99 12 https://t.co/ISwCR0PAXE
61,1450240662008483844,Dm with your cash app tag or apple pay if you interested in getting spoil ❤️❤️❤️ or Dm on WhatsApp +16027263146 https://t.co/UcekqHv4ez
62,1450240598238187525,"So, ppl ve told me they open my whatsapp status ""accidentally"", please guys....please....:facepalm: u know me already haha https://t.co/9eh9PCL2t8"
63,1450240579540066306,I'm using #Watusi on iPhone by @FouadRaheb to add new features for #WhatsApp! https://t.co/1QcKyIRibB
64,1450240574766866434,Dm with your cash app tag or apple pay if you interested in getting spoil ❤️❤️❤️ or Dm on WhatsApp +16027263146 https://t.co/jKsBjLODWy
65,1450240526041550848,"Hire proffesionals  to improve your GPA. 
#Homework due
#essayhelp
#biology
#essaypay
#Essaydue
#assignment
#Economics
#maths
#Algebra
#Hw due
#Geography
#onlineclass
#100DaysOfCode
#python
#Science 
WhatsApp +1(517) 657-8740 https://t.co/cyNbhEmti3"
66,1450240522765885442,A teacher driven mad by her students | Funny whatsapp status | #shorts https://t.co/eXcPmzAe9U via @YouTube
67,1450240506026283013,"@holycals Emi We offer online  class help for students .

 WhatsApp our class experts at +1 315-557-7257 to get that  class done on time  or check out https://t.co/xxWniic1HS.

We are not bots."
68,1450240498199900162,Dm with your cash app tag or apple pay if you interested in getting spoil ❤️❤️❤️ or Dm on WhatsApp +16027263146 https://t.co/SO4m8uSbZ2
69,1450240495414915074,"twt, youtube y whatsapp https://t.co/HjbNmqQV2x"
70,1450240493556744200,WhatsApp people no go kill me 😭😭😭😭😭😭😭 https://t.co/uuHd6GwjBy
71,1450240444886134785,"Stressed up due to coursework? Dm us for help in:

#EnglishTeacher
#homeworkdue
#Onlineclass
#essayhelpdue
#Literature
#Analytics
#Assignments
#education
#arabic
#englishquiz
#englishhome
WhatsApp 00970592646037
DM 24/7 @GlobalTransla16 https://t.co/fAHewssi8w"
72,1450240438745669636,"@Skywalker2l @eyesxonfire Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
73,1450240436539437057,@rinzemelford @dammiedammie35 @maryochekwu_ you no de WhatsApp abi https://t.co/GuldNmkab0
74,1450240401881714690,@DiegoooRiv Nel por bloquearme de WhatsApp
75,1450240367635337224,"Are you looking for spell solution. I have tried Dr mukuru in many ways he is very great in what he does,he can help in
*Marriage spell
*Love spell
*Good luck spell
*protection spell
*pregnancy spell
*My ex back 
You can contact him for your solution on 
WhatsApp. +19292513769 https://t.co/J4tIykX79u"
76,1450240364246409219,Normalise telling people naaaaathing and venting occasionally via cryptic WhatsApp statuses 🤲🏾 https://t.co/KEjk4GJi3A
77,1450240339114172420,"Take Your Time To Scroll Up And Observe The Channel Very Well
No Scam Here
I Am Giving Out My Best To Help You All 🥰
Try to join the VIP on the next available Ticket✅❤️
 @Legit_and_Real whatsapp +2348132228857 

I AM ❤️✅🦅 @Legit_and_Real https://t.co/sRjyya0rpJ"
78,1450240337985904643,@MileydiNaveen WhatsApp?
79,1450240318985678848,"Top Glory Travel in Georgia 🇬🇪 
We organize special trips according to 
1- the number of people 
2- the duration of the trip 
3- and the level of hotels
WhatsApp 📱 00995555555357 https://t.co/TiqG4iTH8Z"
80,1450240308814430214,@javieralesss no he entrado a whatsapp 😔
81,1450240303827496967,"I need a sugar daddy. I'm from Brazil and I send nuds. my pix: 26308325
send a message on my Whatsapp: 22 999504335"
82,1450240277956812800,JACO's BEST DELIVERY &amp; TAKE OUT FOOD: World Famous in Costa Rica! Jaco Top 10 Restaurant.. OVER 38 DIFFERENT GOURMET BURGERS. Ph &amp; Whatsapp +506 2643 1010 / Order Now at: https://t.co/XsCTWqQI32 Or Download Apps: Android: https://t.co/23FqOSPPyq Or Apple: https://t.co/pCDYxpgqJV https://t.co/VotEH1lPhx
83,1450240223229644806,"For assistance on;
Summer class task✓
Finance
Final paper.
English
History
Math pay
Statistics 
Accounting
Nursing
Essay due
Assignment
python
javascript
Online class
research paper
Psychology
thesis
calculus
geometry
Homework
HMU or whatsapp"
84,1450240218003542017,"@damaca1089 @TheLadyPim1 Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
85,1450240206829989891,"@che9_aum Whatsapp 📬
https://t.co/plvFwC8YQN

Telegram 📬 
https://t.co/Xwa7EILmmG https://t.co/DnVIFTHtCE"
86,1450240206469140482,@QueenMara85 Text me asap now (951) 366-0714 on WhatsApp
87,1450240126815252481,I'm using #Watusi for iOS by @FouadRaheb to add new features for #WhatsApp Messenger! https://t.co/szBbKrM3Kx
88,1450240117935910918,"@TylerGrovesNYC @Robert89226902 @Mistress_Neena Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
89,1450240117751390224,"Today, on my day off, I received 32 messages on our work WhatsApp chat all from one cw. A tool meant to be used to update staff on significant or urgent info. 

Tomorrow, when I clarify the definition for significant &amp; urgent, it won’t be with my usual pleasant sunny disposition"
90,1450240113011683328,@ThingsThinkin @thebookofdoodle @signalapp @session_app You definitely can. You can’t however have privacy without security. I know exactly what these words mean. I think you should read some of those definitions you posted. Once again I never stated WhatsApp was private and I’m unsure why you keep thinking that.
91,1450240109463310336,Bandar kya jaaney Aadrak ka swaad😂When you are an elected Representative graduated from WhatsApp University bt still u fail to differentiate between a collection name &amp; festival name. https://t.co/8XfjSSPaZ6
92,1450240061174333443,"@davidgokhshtein Talking about investing in the next x100 #gem, guys you need to pay attention to all in one kit $CRP of @UtopiaP2P the #hotgem which it instant message app can be used instead of Whatsapp &amp; Facebook. It is considered as the answer to all related problems https://t.co/uiNgV8XjLa"
93,1450240054006222849,"@Vinayag64880770 @akaasi @HDFCBank_Cares .... irrespective of their caste, religion, community, etc.

Same happens with Whatsapp promotions as well.

This mailing list (gathered from various sources) just includes email addresses/mobile no. of people who are/might avail HDFC (or any other corporates) services in India."
94,1450240040320188419,READY STOCK • Washed Denim Oxford | IDR 165.000 size: 36-40 order &amp; info: Whatsapp 085720037712 https://t.co/HEOfajv8Ie
95,1450240037308846080,"@JohnAkerman8 @GoddessGraceX1 Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
96,1450240024209920008,@degen_rw This is beyond neuroticism into like psychotic unintelligible hindu nationalist on whatsapp mode
97,1450240017004122122,"Get your dog professional groomed.

Book your appointment today via: 
Call or WhatsApp: 876-276-6966 @ Stony Hill, Saint Andrew, Jamaica https://t.co/Tddr9VOmHC"
98,1450239989371924485,"Apple copy us ??? We had pro 6s long time ago ,find 3rd generations is same with us [呲牙][呲牙][呲牙][呲牙]
WhatsApp:+8613544296213 @ Shenzhen Pengda Technology Limited https://t.co/StgxWZjUhe"
99,1450239983533629444,"I’m available for serious sex and massage in #jeddah!! message me on WhatsApp: +1 (651) 364-6009
#Jeddah_VlPmassage #jeddah_massage #jeddah_fullmassage #jeddahbodytobodymassage +1 (651) 364-6009"
0,1450239956291567618,"@Rico18825622 @Robert89226902 Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
1,1450239956236980224,"@wiredtrish You can WhatsApp our math experts at https://t.co/9xcX1UcjEG  for math assignment and hw help.
Check our twitter account for the website information."
2,1450239922619789316,@Louis6ix See whatsapp status😅😅😅😅
3,1450239921667522563,"Are you looking for spell solution. I have tried Dr mukuru in many ways he is very great in what he does,he can help in
*Marriage spell
*Love spell
*Good luck spell
*protection spell
*pregnancy spell
*My ex back 
You can contact him for your solution on 
WhatsApp. +19292513769 https://t.co/63A8PUNGFK"
4,1450239840956657666,"@danasdreams @Natasya_vWoelfe @The_NBC Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
5,1450239782790078465,@baddest_cash If only you know how much you can be earning with the WhatsApp
6,1450239763743657988,"@verge Somebody can help me, by YouTube I recived a massage I am winner and I need contact you by WhatsApp, can give me information Pls."
7,1450239763391340550,"For assistance on;
Summer class task✓
Finance
Final paper
English
History
Math pay
Statistics 
Accounting
Nursing
Essay due
Assignment
python
javascript
Online class
research paper
Psychology
thesis
calculus
geometry
Homework
HMU or whatsapp"
8,1450239759905869825,"@OliverCromwel20 @ServingGirlofvW @Natasya_vWoelfe @The_NBC Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
9,1450239754402942980,"WhatsApp Push Notifications Not Working on iPhone, Fix https://t.co/Y67YluXFJX"
10,1450239731074224128,Si se unen les doy follow #freefollow #follow https://t.co/7cfhY9xN64 join for free follow
11,1450239705438724103,"@itislaurita Hey! We are a team of writing professionals who help students complete school essays, assignments and homework research projects at a pocket friendly price. Would you be Interested? 
WhatsApp +1 (289)-901-5751 Email: phdwriter6@gmail.com"
12,1450239694864797697,"Last week tonight with John Oliver did an episode on how quickly misinformation spread because of WhatsApp etc.

The same pastor guy made a video talking about digital id in Canada and people going to suffer and it went around so many times and this man out here sacrificing ppl"
13,1450239694340382721,I am available for sex# and massage# in Riyadh and come and test my service you will enjoy me and WhatsApp me in this number#+1 (971) 303‑9575
14,1450239683955462144,"For assistance on;
Summer class task✓
Finance
Final paper
English
History
Math pay
Statistics 
Accounting
Nursing
Essay due
Assignment
python
javascript
Online class
research paper
Psychology
thesis.
calculus
geometry
Homework
HMU or whatsapp..."
15,1450239675105484800,"Lmaoooo this guy in my WhatsApp group chat for one of my classes just said that he almost pulled a dread out, from the stress this prof is giving us and I’m crying real tears"
16,1450239668260323328,"@ServingGirlofvW Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
17,1450239601931702274,"@lizzieotu Hey, We have a team of academic writing experts who help students complete their assignments, essays and discussions at reasonable prices. Would you be interested? 
Whatsapp +1 (289)-901-5751. Email: phdwriter6@gmail.com"
18,1450239598395801600,"#jeddah_bodymassage #jeddah hi you want 🍆🍑💦😋 Good massage and relaxation in hamam Moroccan bath.. chat WhatsApp 0546897507 and book your time now its me ETHEL
#jeddah_massage 
#jeddahmassagecenter 
#Jeddah_Fullbodymassage 
#jeddah_VlP
#jeddahbodytobodymassage
#massagejeddah https://t.co/BMKYY7yBSP"
19,1450239581606092803,"I like to celebrate the 2nd consecutive achieved target in #Crude 17th &amp; 18th Oct 2021
Check it out the given call and join us for daily LONG and SHORT calls - WhatsApp 0345-2768680
#CrudeOil #Gold #GOLDSpot #FOREX #Commodities #EURUSD #SPX500 #NAS100
#Cryptocurrency #USdollar https://t.co/JlfusoQknf"
20,1450239578405801985,"@JDSilver_ Hello dear servant! Do not hesitate to contact me if you are looking for a mistress for dressage sessions. 
Whatsapp: 33 6 44 68 93 85
SMS: 06 44 68 93 85
Skype: Mistress Josephine
Hangouts: maitressejosepine79@gmail.com"
21,1450239546013229058,"For assistance on;
Summer class task✓
Finance
Final paper
English
History
Math pay
Statistics 
Accounting
Nursing
Essay due
Assignment
python
javascript
Online class
research paper
Psychology
thesis.
calculus
geometry
Homework
HMU or whatsapp"
