long,lat,id,nombre,categoria,cocina,ambientacion,telefono,mail,horario,calle_nombre,calle_altura,calle_cruce,direccion_completa,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4739853755152,-34.6922564488825,1291,DE LOS CORRALES,RESTAURANTE,CLASICO PORTEÃ‘O,,,,,CORRALES,6799,,CORRALES 6799,Villa Riachuelo,Comuna 8,1439,C1439DBO
-58.3940291999674,-34.5899128662006,1712,DEL PILAR,PUB,MINUTAS,MODERNO,4803 4769,,,LAS HERAS GRAL.,2001,,LAS HERAS GENERAL AV. 2001,Recoleta,Comuna 2,1127,C1127AAC
-58.515097614492,-34.6295094231558,1375,DEL SOL,CAFE,,,4384 8184,,,IRIGOYEN,1202,,IRIGOYEN 1202,Versalles,Comuna 10,1407,C1407CBB
-58.4164722920347,-34.6221781326062,944,DELU,RESTAURANTE,TRADICIONAL,,4931 3230,,lunes a domingo de 12 a 15 y de 20 a 00,BOEDO,787,,BOEDO AV. 787,Boedo,Comuna 5,1218,C1218AAD
-58.4247943512634,-34.6132236325191,622,DELU,RESTAURANTE,INTERNACIONAL,MODERNO,4958 7107,,,RIVADAVIA,4200,,RIVADAVIA AV. 4200,Almagro,Comuna 5,1205,C1205AAO
-58.3880992637967,-34.5971501106926,1716,DELUCCA,RESTAURANTE,SEVENTIES,,4812 7462,facus1@yahoo.com.ar,,ALVEAR MARCELO T. De,1500,,"ALVEAR, MARCELO T. De 1500",Recoleta,Comuna 2,1060,C1060AAB
-58.4748526361702,-34.5437749709141,2062,DEMETRIA,RESTAURANTE,NATURISTA,RUSTICA,4703 0020,www.demetria.com.ar,,RAMALLO,2626,,RAMALLO 2626,Saavedra,Comuna 12,1429,C1429DUT
-58.4269249037947,-34.6073320216756,624,DEMMY,RESTAURANTE,MINUTAS,MODERNO,4951 1687,,,POTOSI,4246,,POTOSI 4246,Almagro,Comuna 5,1199,C1199ACL
-58.4099871909467,-34.5869813411318,121,DE MONA CASTAÃƒâ€˜A,VINERIA,PIZZERIA,MODERNO,4821 0011,,,BERUTI,3336,,BERUTI 3336,Palermo,Comuna 14,1425,C1425BBR
-58.36985515367,-34.636694838596,1232,DENISY BAR,RESTAURANTE,MINUTAS,MODERNO,4301 1480,,lunes a vie de 8 a 23,REGIMIENTO DE PATRICIOS,711,,REGIMIENTO DE PATRICIOS AV. 711,Barracas,Comuna 4,1265,C1265AEA
-58.4228244278834,-34.5934141974909,122,DE OLIVAS Y LUSTRES,RESTAURANTE,TAPAS,ANTIGUO,4867 3388,deoliviasylustres@hotmail.com,,GASCON,1460,,GASCON 1460,Palermo,Comuna 14,1181,C1181ADB
-58.4328254013564,-34.5869647185371,130,DESDE EL ALMA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4831 5812,,,HONDURAS,5296,,HONDURAS 5296,Palermo,Comuna 14,1414,C1414BMV
-58.3873940944971,-34.613610968376,1373,DESEO CAFE,CAFE,SANDWICHERIA,MODERNO,4383 7630,,,BELGRANO,1500,,BELGRANO AV. 1500,Monserrat,Comuna 1,1093,C1093AAP
-58.4124857505641,-34.5938247943902,1717,DES HORAS,RESTAURANTE,MINUTAS,MODERNO,4964 9146,,lunes a viernes de 7 a 20,PARAGUAY,3261,,PARAGUAY 3261,Recoleta,Comuna 2,1425,C1425BRO
-58.3786631172728,-34.5950339359441,1980,DESIDERIO,BAR,TRADICIONAL,CLASICO PORTEÑO,4312 1954,,lunes a sábado de 6 a 00,SANTA FE,801,,SANTA FE AV. 801,Retiro,Comuna 1,1059,C1059ABC
-58.3960534456282,-34.6314585522118,1551,DESPENSA,RESTAURANTE,MINUTAS,MODERNO,,,,PICHINCHA,1895,,PICHINCHA AV. 1895,Parque Patricios,Comuna 4,1249,C1249ABM
-58.5113335086193,-34.5914954178142,2702,DEVOTO,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,4501 3887,,,SAN MARTIN,6915,,SAN MARTIN AV. 6915,Villa Devoto,Comuna 11,1419,C1419ICG
-58.3861004650004,-34.6145307719032,1376,DIABLADA,CAFE,PARRILLA,FOLKLORICO,4383 4766,www.grupoplazamayor.com,,VENEZUELA,1401,,REPUBLICA BOLIVARIANA DE VENEZUELA 1401,Monserrat,Comuna 1,1095,C1095ABC
-58.3789828416703,-34.6050059535538,2208,DIAGONAL,CAFE,TRADICIONAL,CLASICO PORTEÑO,4326 0365,,,SAENZ PEÃƒâ€˜A ROQUE PRES.,897,,"SAENZ PEÃƒâ€˜A, ROQUE, PRES. AV. 897",San Nicolas,Comuna 1,,
-58.3843854028014,-34.6280066154191,1104,DIEGO BAR,BAR,MINUTAS,CLASICO PORTEÑO,,,,SANTIAGO DEL ESTERO,1697,,SANTIAGO DEL ESTERO 1697,Constitucion,Comuna 1,1136,C1136ABI
-58.3732254096217,-34.6031097424384,2207,DIEGO II,BAR,MINUTAS,CLASICO PORTEÑO,4394 2826,,lunes a viernes de 5 a 2,CORRIENTES,455,,CORRIENTES AV. 455,San Nicolas,Comuna 1,1043,C1043AAE
-58.4622429727184,-34.6071999256251,982,DI MAMA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,,,,JUSTO JUAN B.,4358,,"JUSTO, JUAN B. AV. 4358",Caballito,Comuna 6,1416,C1416DJX
-58.3721242768649,-34.6020435329069,2209,DIMAR,BAR,MINUTAS,CLASICO PORTEÑO,4893 2827,,lunes a viernes de 8 a 20,LAVALLE,372,,LAVALLE 372,San Nicolas,Comuna 1,1047,C1047AAH
-58.3781764181393,-34.5999392849306,2210,DIONIS BUENOS AIRES,VINERIA,INTERNACIONAL,MINIMALISTA,4328 6728,info@dionis.com.ar,,ESMERALDA,705,,ESMERALDA 705,San Nicolas,Comuna 1,1007,C1007ABG
-58.3732626920485,-34.6160639814501,1377,DIOS LOS CRIA,BAR,REGIONAL,COLONIAL,4300 7340,,lunes a domingo de 9 a 00,CHILE,502,,CHILE 502,San Telmo,Comuna 1,1098,C1098AAL
-58.4399325127249,-34.5875522146134,132,DIPEI,BAR,MINUTAS,CLASICO PORTEÑO,,,,CORDOBA,5599,,CORDOBA AV. 5599,Palermo,Comuna 14,1414,C1414BBB
-58.3679411634272,-34.6135225605211,1378,DIQUE 1,BAR,MINUTAS,CLASICO PORTEÑO,4331 8853,,lunes a viernes de 8 a 20,VENEZUELA,102,,REPUBLICA BOLIVARIANA DE VENEZUELA 102,Monserrat,Comuna 1,1095,C1095AAD
-58.4375706668903,-34.5832351032913,133,DIVINA PATAGONIA,BAR,,,4771 6864,,,HONDURAS,5710,,HONDURAS 5710,Palermo,Comuna 14,1414,C1414BNH
-58.4156801232109,-34.5972448331221,1719,DIXS BAR,RESTAURANTE,MINUTAS,MODERNO,4963 2598,,lunes a viernes de 7 a 23,BRAVO MARIO,1055,,"BRAVO, MARIO 1055",Recoleta,Comuna 2,1175,C1175ABS
-58.412907332228,-34.5907604000342,131,DI YAHOO,RESTAURANTE,INTERNACIONAL,,,,,GUISE,1924,,GUISE 1924,Palermo,Comuna 14,1425,C1425DPH
-58.3883965165824,-34.6065420245298,2212,DOMICE,VINERIA,INTERNACIONAL,,4374 1527,domiceartebar@yahoo.com.ar,,PERON JUAN DOMINGO TTE.,1541,,"PERON, JUAN DOMINGO, TTE. GENERAL 1541",San Nicolas,Comuna 1,1037,C1037ACC
-58.4365888584709,-34.5839991094265,134,DOMINGA,RESTAURANTE,MEDITERRANEA,MEDITERRANEO,4771 4443,domingarestauran@hotmail.com,,HONDURAS,5618,,HONDURAS 5618,Palermo,Comuna 14,1414,C1414BNF
-58.3714366187513,-34.5994492376238,2211,DOMINIO,RESTAURANTE,PIZZERIA,,,,,25 DE MAYO,706,,25 DE MAYO 706,San Nicolas,Comuna 1,1002,C1002ABP
-58.4172063027311,-34.5844740952815,140,DOÃƒâ€˜A FLOR,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4833 6831,,,MALABIA,2497,,MALABIA 2497,Palermo,Comuna 14,1425,C1425EZI
-58.4728182685771,-34.5702793194603,2799,DOÃƒâ€˜A ISABEL,BAR,,CLASICO PORTEÑO,,,,MENDOZA,3988,,MENDOZA 3988,Villa Urquiza,Comuna 12,1430,C1430BRN
-58.4497728521979,-34.5694137031845,581,DOÃƒâ€˜A MARIA,,TRADICIONAL,CLASICO PORTEÑO,4787 4012,,,CIUDAD DE LA PAZ,1162,,CIUDAD DE LA PAZ 1162,Colegiales,Comuna 13,1426,C1426AGV
-58.4559880054178,-34.6419957385054,1145,DOÃƒâ€˜A MARIA,PUB,SANDWICHERIA,MODERNO,,,,VARELA,1157,,VARELA AV. 1157,Flores,Comuna 7,1406,C1406EKW
-58.3744302189225,-34.6220391362779,2563,DOÃƒâ€˜A TERE,RESTAURANTE,REGIONAL,ANTIGUO,4300 66573,,lunes a sábado de 12 a 23,SAN JUAN,618,,SAN JUAN AV. 618,San Telmo,Comuna 1,1147,C1147AAR
-58.415458671199,-34.5794051384502,135,DON BASILICO,RESTAURANTE,PIZZERIA,MODERNO,4806 4826,,,REPUBLICA DE LA INDIA,2899,,REPUBLICA DE LA INDIA 2899,Palermo,Comuna 14,1425,C1425FCC
-58.4332971784073,-34.5962667218584,2665,DON BATTAGLIA,RESTAURANTE,TRADICIONAL,RUSTICA,4773 0484,,,SCALABRINI ORTIZ RAUL,802,,"SCALABRINI ORTIZ, RAUL AV. 802",Villa Crespo,Comuna 15,1414,C1414DNV
-58.3734101930761,-34.6148990256368,1379,DON BUSTOS,RESTAURANTE,INTERNACIONAL,FOLKLORICO,4307 7386,natycocina@hotmail.com,lunes a domingo de 8 a 1,MEXICO,518,,MEXICO 518,Monserrat,Comuna 1,1097,C1097AAL
-58.3748041676555,-34.6095178125427,1382,DON CAFE,CAFE,,,,,,PERU,154,,PERU 154,Monserrat,Comuna 1,1067,C1067AAD
-58.415952011108,-34.6049911606776,625,DON CARLOS,,TRADICIONAL,,4864 5208,resdoncarlos@fullzero.com.ar,lunes a domingo de 12 a 16 y de 20 a 00,BILLINGHURST,450,,BILLINGHURST 450,Almagro,Comuna 5,1174,C1174ABH
-58.5083366390996,-34.5703516190735,2796,DON CARLOS,BAR,MINUTAS,CLASICO PORTEÑO,,,,DE LOS CONSTITUYENTES,6253,,DE LOS CONSTITUYENTES AV. 6253,Villa Urquiza,Comuna 12,1431,C1431FAA
-58.3779952850701,-34.6024197997868,2213,DON GALINDEZ,RESTAURANTE,PARRILLA,MODERNO,4322 6705,,,LAVALLE,798,,LAVALLE 798,San Nicolas,Comuna 1,1047,C1047AAP
-58.4504020740363,-34.6095620646417,983,DON GAUNA,RESTAURANTE,PARRILLA,CAMPESTRE,,,,GAONA,1537,,GAONA AV. 1537,Caballito,Comuna 6,1416,C1416DRD
-58.4513136025621,-34.5985695305132,2667,DON GENNARO,RESTAURANTE,MINUTAS,MODERNO,4854 7642,,,DARWIN,40,,DARWIN 40,Villa Crespo,Comuna 15,1414,C1414CUB
-58.5039354483346,-34.5872339595743,2773,DON GOLO,RESTAURANTE,TRADICIONAL,,4571 4006,gollob2003@hotmail.com,,MOSCONI GRAL.,3037,,MOSCONI GENERAL AV. 3037,Villa Pueyrredon,Comuna 12,1419,C1419EQJ
-58.4330317556205,-34.5805915684363,136,DON GOMEZ,RESTAURANTE,PARRILLA,MODERNO,4772 1131,,,SOLER,5644,,SOLER 5644,Palermo,Comuna 14,1425,C1425BYH
-58.4392569118995,-34.5658353408894,137,DON IGNACIO,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4776 7278,,,OLLEROS,1879,,OLLEROS AV. 1879,Palermo,Comuna 14,1426,C1426CRG
-58.4355162188656,-34.5818251999963,138,DON ISIDRO,RESTAURANTE,,,4899 0882,,,BONPLAND,1905,,BONPLAND 1905,Palermo,Comuna 14,1414,C1414CMY
-58.4242920633696,-34.5863248928773,139,DON JULIO,RESTAURANTE,TRADICIONAL,ANTIGUO,4832 6058,,,GUATEMALA,4699,,GUATEMALA 4699,Palermo,Comuna 14,1425,C1425BUK
-58.4606047981811,-34.5785510078253,2754,DON LECHON,RESTAURANTE,PARRILLA,CAMPESTRE,4555 5845,,lunes a jueves y domingo de 12 a 15.30 y de 20 a 00 - viernes a domingo de 12 a 16,ELCANO,3607,,ELCANO AV. 3607,Villa Ortuzar,Comuna 15,1427,C1427CHA
-58.3762822136839,-34.6046677895431,2214,DON LUIS,RESTAURANTE,MINUTAS,MODERNO,4328 2082,,lunes a viernes de 6.30 a 18.30,SARMIENTO,682,,SARMIENTO 682,San Nicolas,Comuna 1,1041,C1041AAN
-58.3827322922705,-34.6153934813107,1381,DON OGARDI,RESTAURANTE,ITALIANA,ANTIGUO,4382 7219,donogardi@hotmail.com,,MEXICO,1176,,MEXICO 1176,Monserrat,Comuna 1,1097,C1097AAX
-58.5075108973466,-34.6556881129476,1293,DON PAQUITO,RESTAURANTE,INTERNACIONAL,MODERNO,4687 3100,,,ALBERDI JUAN BAUTISTA,6429,,"ALBERDI, JUAN BAUTISTA AV. 6429",Mataderos,Comuna 9,1440,C1440ABC
-58.4359940739163,-34.5755570464768,142,DON`T TELL MAMA,RESTAURANTE,TRADICIONAL,MODERNO,4775 4798,,,PARAGUAY,5700,,PARAGUAY 5700,Palermo,Comuna 14,1425,C1425BTP
-58.4229733656378,-34.6074342856472,626,DON VICENTE,,MINUTAS,MODERNO,,,,ACUÃƒâ€˜A DE FIGUEROA FRANCISCO,300,,"ACUÃƒâ€˜A DE FIGUEROA, FRANCISCO 300",Almagro,Comuna 5,,
-58.4354456987899,-34.6031981429868,984,DON ZENON,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4856 9864,,martes a domingo de 12 a 15 y de 20 a 00,DRAGO LUIS MARIA,99,,"DRAGO, LUIS MARIA 99",Villa Crespo,Comuna 15,1414,C1414AIA
-58.4480942254335,-34.6045926844762,2666,DON ZOILO,RESTAURANTE,PARRILLA,MODERNO,4588 1194,,,PUEYRREDON HONORIO DR.,1414,,"PUEYRREDON, HONORIO, DR. AV. 1414",Villa Crespo,Comuna 15,1414,C1414CEQ
-58.3914277416687,-34.6019590930282,2216,DOORS,RESTAURANTE,,,4371 2834,,,TUCUMAN,1702,,TUCUMAN 1702,San Nicolas,Comuna 1,1050,C1050AAJ
-58.4017025819531,-34.5932490943454,1718,DOOTS,RESTAURANTE,INTERNACIONAL,MODERNO,4825 7080,comidasdoors@fibertel.com.ar,,PUEYRREDON AV,1501,,PUEYRREDON AV. 1501,Recoleta,Comuna 2,1118,C1118AAF
-58.3724518374673,-34.5958388351405,1981,DORA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4311 2891,,lunes a sábado de 12 a 2,ALEM LEANDRO N.,1016,,"ALEM, LEANDRO N. AV. 1016",Retiro,Comuna 1,1001,C1001AAS
-58.3834515368481,-34.6120142631433,1380,DOS DE ORO,BAR,,,4381 7464,,,MORENO,1201,,MORENO 1201,Monserrat,Comuna 1,1091,C1091AAY
-58.4370273914223,-34.5848502851269,143,DOSHI,RESTAURANTE,,,4776 3506,,,FITZ ROY,1613,,FITZ ROY 1613,Palermo,Comuna 14,1414,C1414CHW
-58.4167417555039,-34.62084335683,946,DOS MUNDOS,RESTAURANTE,PARRILLA,,4931 1619,,lunes a lunes de 12 a 15 y de 20 a 00,INDEPENDENCIA,3601,,INDEPENDENCIA AV. 3601,Almagro,Comuna 5,1226,C1226AAB
-58.4363719378255,-34.5639501159703,141,DOS REYES BAR,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4772 1165,dosreyesbar@hotmail.com,,DEL LIBERTADOR,4986,,DEL LIBERTADOR AV. 4986,Palermo,Comuna 14,1426,C1426BWX
-58.3726454161745,-34.5995440825818,2215,DOWN TOWN MATIAS,PUB,,,4311 0327,,,RECONQUISTA,701,,RECONQUISTA 701,San Nicolas,Comuna 1,1003,C1003ABO
-58.4502607002089,-34.5577745868434,504,DRAGON PORTEÃƒâ€˜O,RESTAURANTE,CHINA,CHINA,4784 8970,,,ARRIBEÃƒâ€˜OS,2137,,ARRIBEÃƒâ€˜OS 2137,Belgrano,Comuna 13,,
-58.4356188584619,-34.5847638851929,144,DRAGON & SWORD,,,,,,,HONDURAS,5514,,HONDURAS 5514,Palermo,Comuna 14,1414,C1414BND
-58.3702983514141,-34.6161212711895,2565,DR. GUEVARA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4361 1118,www.doctorguevara.com.ar,,BALCARCE,711,,BALCARCE 711,San Telmo,Comuna 1,1064,C1064AAO
-58.3871086412627,-34.5969104479713,1720,DRINK STOP,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4811 0445,,,URUGUAY,1014,,URUGUAY 1014,Recoleta,Comuna 2,1016,C1016ACB
-58.3732486235497,-34.5956306955224,1983,DRUID IN,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4312 3688,,,RECONQUISTA,1040,,RECONQUISTA 1040,Retiro,Comuna 1,1003,C1003ABV
-58.4333213944929,-34.5829980077913,145,DUBILNERS,RESTAURANTE,,,,,,HUMBOLDT,1946,,HUMBOLDT 1946,Palermo,Comuna 14,1414,C1414CTV
-58.4021178340207,-34.5944234495593,1721,DUERO,RESTAURANTE,,,,,,SANTA FE,2499,,SANTA FE AV. 2499,Recoleta,Comuna 2,1123,C1123AAG
-58.4212771780165,-34.581647533861,147,DUICINED,PUB,MINUTAS,CLASICO PORTEÑO,4779 0762,,,SANTA FE,4130,,SANTA FE AV. 4130,Palermo,Comuna 14,1425,C1425BHQ
-58.4616950947127,-34.6148276693116,1159,DUO,RESTAURANTE,SANDWICHERIA,CLASICO PORTEÑO,4582 6770,,,GAONA,2500,,GAONA AV. 2500,Flores,Comuna 7,1416,C1416DRZ
-58.3906077002535,-34.603021716983,2217,D' VITTORIO,PUB,INTERNACIONAL,MODERNO,4375 4141,garsimin@uol.com.ar,,LAVALLE,1669,,LAVALLE 1669,San Nicolas,Comuna 1,1048,C1048AAM
-58.432133516195,-34.5785796681259,148,EA,BAR,MINUTAS,RUSTICA,4772 0011,,,PARAGUAY,5302,,PARAGUAY 5302,Palermo,Comuna 14,1425,C1425BTJ
-58.3936009370506,-34.6349227375785,1552,E & E,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,,,,CASEROS,2194,,CASEROS AV. 2194,Parque Patricios,Comuna 4,1264,C1264AAO
-58.4326873508429,-34.5807282690927,149,EFE 1,BAR,,,,,,SOLER,5601,,SOLER 5601,Palermo,Comuna 14,1425,C1425BYG
-58.4300795088055,-34.5727396063572,150,EH! SANTINO,RESTAURANTE,ITALIANA,ITALIANA,4779 9060,,,BAEZ,196,,BAEZ 196,Palermo,Comuna 14,1426,C1426BRD
-58.3708863720429,-34.5998361670717,2218,EIFFEL,BAR,MINUTAS,MODERNO,4315 1524,,,ALEM LEANDRO N.,674,,"ALEM, LEANDRO N. AV. 674",San Nicolas,Comuna 1,1001,C1001AAO
-58.3749416504838,-34.6127505644953,1383,EL 602,BAR,MINUTAS,MODERNO,4331 9917,,lunes a sábado de 7 a 23,BELGRANO,602,,BELGRANO AV. 602,Monserrat,Comuna 1,1092,C1092AAT
-58.4087416986298,-34.6427037507826,1553,EL ALBA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,,,,CHUTRO PEDRO  Prof. Dr.,3300,,"CHUTRO, PEDRO, Prof., Dr. 3300",Parque Patricios,Comuna 4,1437,C1437IYN
-58.3852946091151,-34.6063378262363,2220,EL ALBA,BAR,MINUTAS,MODERNO,4372 4976,,lunes a viernes de 6 a 19.30,PERON JUAN DOMINGO TTE.,1319,,"PERON, JUAN DOMINGO, TTE. GENERAL 1319",San Nicolas,Comuna 1,1038,C1038ABA
-58.3833653314011,-34.6143792164424,1384,EL ALFARERO,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4382 6895,,,VENEZUELA,1215,,REPUBLICA BOLIVARIANA DE VENEZUELA 1215,Monserrat,Comuna 1,1095,C1095AAY
-58.3731867322431,-34.5929646256025,1982,EL ALGIBE,RESTAURANTE,INTERNACIONAL,,4318 9000,,lunes a domingo de 6 a 00,SAN MARTIN,1225,,SAN MARTIN 1225,Retiro,Comuna 1,1104,C1104AKC
-58.3680285680761,-34.6134172655502,1385,EL AMADOR,RESTAURANTE,INTERNACIONAL,MODERNO,4342 6104,,lunes a viernes de 8 a 00,VENEZUELA,101,,REPUBLICA BOLIVARIANA DE VENEZUELA 101,Monserrat,Comuna 1,1095,C1095AAC
-58.4491475807501,-34.5551840268989,505,EL AMANECER DE CARLITOS,RESTAURANTE,,,,,,DEL LIBERTADOR,6172,,DEL LIBERTADOR AV. 6172,Belgrano,Comuna 13,1428,C1428ARR
-58.3787143930606,-34.6070868597406,2219,EL ANCLA DEL ORO,BAR,MINUTAS,MODERNO,4328 7830,,lunes a viernes de 7.30 a 19,MITRE BARTOLOME,863,,"MITRE, BARTOLOME 863",San Nicolas,Comuna 1,1036,C1036AAO
-58.3726412959994,-34.6159938374465,2564,EL ANDEN,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4342 4602,anden@ciudad.com.ar,lunes a viernes de 10 a 17 y sábado de 10 a 17 y de 19 a 4,CHILE,467,,CHILE 467,Monserrat,Comuna 1,1098,C1098AAI
-58.3726412959994,-34.6159938374465,1386,EL ANDEN,RESTAURANTE,INTERNACIONAL,BOHEMIO,4342 4602,,lunes a sábado de 10 a 00,CHILE,467,,CHILE 467,Monserrat,Comuna 1,1098,C1098AAI
-58.4686683014326,-34.5834533283713,2756,EL ARBOLITO,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4555 1489,,,TRIUNVIRATO,3302,,TRIUNVIRATO AV. 3302,Villa Ortuzar,Comuna 15,1427,C1427AAT
-58.3767927881202,-34.5992213344949,2221,EL ARGENTINO,BAR,MINUTAS,MODERNO,4328 6415,reservasarg@yahoo.com.ar,,MAIPU,761,,MAIPU 761,San Nicolas,Comuna 1,1006,C1006ACI
-58.4801874690583,-34.5705465640112,2797,EL ARRIERO,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,,,,LUGONES,2506,,LUGONES 2506,Villa Urquiza,Comuna 12,1430,C1430EBR
-58.4022689562876,-34.5991304542924,1723,EL ASADOR,RESTAURANTE,,,4963 2983,,,CORDOBA,2475,,CORDOBA AV. 2475,Recoleta,Comuna 2,1120,C1120AAG
-58.4322423366992,-34.5697406255579,151,EL BAGUAL,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4777 5028,,,ORTEGA Y GASSET,1777,,ORTEGA Y GASSET 1777,Palermo,Comuna 14,1426,C1426DHE
-58.4704873859695,-34.6182990362021,2735,EL BALON,BAR,MINUTAS,CLASICO PORTEÑO,,,,BOLIVIA,1107,,ESTADO PLURINACIONAL DE BOLIVIA 1107,Villa Gral. Mitre,Comuna 11,1416,C1416ANA
-58.4021205770808,-34.608670326086,745,EL BAR,CONFITERIA,INTERNACIONAL,CLASICO PORTEÑO,4951 7174,,,MITRE BARTOLOME,2502,,"MITRE, BARTOLOME 2502",Balvanera,Comuna 3,1039,C1039AAP
-58.3875206757247,-34.6110183771403,1388,EL BAR,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4373 8834,,,SAENZ PEÃƒâ€˜A LUIS PRES.,193,,"SAENZ PEÃƒâ€˜A, LUIS, PRES. 193",Monserrat,Comuna 1,,
-58.4091145207959,-34.6345614351244,1556,EL BARCITO,RESTAURANTE,MINUTAS,RUSTICA,4942 4692,,,BRASIL,3195,,BRASIL 3195,Parque Patricios,Comuna 4,1260,C1260ABA
-58.3953482332572,-34.6058353828802,747,EL BAR.COM,BAR,TRADICIONAL,,4951 4552,,,SARMIENTO,2015,,SARMIENTO 2015,Balvanera,Comuna 3,1044,C1044AAE
-58.5167599026863,-34.6088349878837,2705,EL BAR DE ALLENDE,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4502 7325,,,BEIRO FRANCISCO,4699,,"BEIRO, FRANCISCO AV. 4699",Villa Devoto,Comuna 11,1419,C1419HZI
-58.4631048426856,-34.6237633141185,1146,EL BAR DE BICHI Y KUKI,CAFE,SANDWICHERIA,ANTIGUO,1550356961,,,AVELLANEDA,2300,,AVELLANEDA AV. 2300,Flores,Comuna 7,1406,C1406FYU
-58.3738317604049,-34.6149204224789,1387,EL BAR DE LA ESQUINA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,,josedelcampo@hotamil.com,lunes a viernes de 8 a 20,MEXICO,536,,MEXICO 536,Monserrat,Comuna 1,1097,C1097AAL
-58.412580244441,-34.619517509212,746,EL BAR DE YANI,BAR,,,,,,SANCHEZ DE LORIA,802,,SANCHEZ DE LORIA 802,Balvanera,Comuna 3,1220,C1220ADF
-58.3705003716024,-34.612132784056,1389,EL BODEGON,RESTAURANTE,INTERNACIONAL,MODERNO,4343 4783,www.bodegonweb.com.ar,,BALCARCE,378,,BALCARCE 378,Monserrat,Comuna 1,1064,C1064AAH
-58.3634436988449,-34.6341567107995,1233,EL BOLICHE,BAR,PARRILLA,CLASICO PORTEÑO,4362 4031,,lunes a domingo de 11 a 15.30,VALLE ARISTOBULO DEL,610,,"VALLE, ARISTOBULO DEL 610",Boca,Comuna 4,1161,C1161AEH
-58.4984153087832,-34.5521168288979,2064,EL BOLICHE DE MANDO,RESTAURANTE,,,4544 9587,,,BALBIN RICARDO DR.,4881,,"BALBIN, RICARDO, DR. AV. 4881",Saavedra,Comuna 12,1430,C1430ABG
-58.436628750185,-34.6259361952561,985,EL BOMBON,RESTAURANTE,SANDWICHERIA,MODERNO,,,,GOYENA PEDRO,627,,"GOYENA, PEDRO AV. 627",Caballito,Comuna 6,1424,C1424BSG
-58.4743556236754,-34.6321288223403,1213,EL BRETON FENIX,RESTAURANTE,PIZZERIA,MODERNO,4612 7552,,,RIVADAVIA,7800,,RIVADAVIA AV. 7800,Floresta,Comuna 10,1406,C1406GMU
-58.4205233971799,-34.5855611521412,152,EL BUEN GOURMET,RESTAURANTE,PORTEÃ‘A,CLASICO PORTEÑO,4832 6684,,,CHARCAS,4063,,CHARCAS 4063,Palermo,Comuna 14,1425,C1425BNE
-58.4848933233585,-34.6616836303974,1292,EL BUEN GUSTO,RESTAURANTE,PIZZERIA,ANTIGUO,4682 6005,,,PERON EVA,5587,,"PERON, EVA AV. 5587",Mataderos,Comuna 9,1439,C1439BSG
-58.3736232584271,-34.6431249270719,902,EL BURGUER MIX,RESTAURANTE,FAST FOOD,CLASICO PORTEÑO,4303 6006,,,MONTES DE OCA MANUEL,1336,,"MONTES DE OCA, MANUEL 1336",Barracas,Comuna 4,1270,C1270ABN
-58.4035627660745,-34.5833195561007,153,EL CABALLITO,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4806 0102,,,LAS HERAS GRAL.,2995,,LAS HERAS GENERAL AV. 2995,Palermo,Comuna 14,1425,C1425ASG
-58.4082551976977,-34.589264394963,1722,EL CAFE DE ARENALES,RESTAURANTE,MINUTAS,MODERNO,4822 9239,,lunes a sábado de 7.30 a 21.30,ARENALES,3102,,ARENALES 3102,Recoleta,Comuna 2,1425,C1425BEN
-58.4380346606963,-34.619091391272,986,EL CAFE DE CABALLITO,CAFE,SANDWICHERIA,MODERNO,,,,RIVADAVIA,5108,,RIVADAVIA AV. 5108,Caballito,Comuna 6,1424,C1424CET
-58.4056447464025,-34.6295600089908,1554,EL CAFE DE LA ESQUINA,CAFE,MINUTAS,CLASICO PORTEÑO,,,,CHICLANA,2920,,CHICLANA AV. 2920,Parque Patricios,Comuna 4,1259,C1259AAO
-58.5192567294347,-34.6315506837513,2651,EL CAFE DEL VIDEO,CONFITERIA,SANDWICHERIA,MODERNO,,,,ALVAREZ JONTE,6199,,ALVAREZ JONTE AV. 6199,Versalles,Comuna 10,1408,C1408BXD
